ID	Height
A113812	63
A113813	65
A113814	69
A113815	66
A113816	68
A113817	68
A113818	70
A113819	71
A113820	69
A113821	69
A113822	69
A113823	69
A113824	66
A113825	75
A113826	71
A113827	72
A113828	73
A113829	60
A113830	68
A113831	67
A113832	68
A113833	66
A113834	75
A113835	70
A113836	73
A113837	69
A113838	78
A113839	72
A113840	76
A113841	63
A113842	77
A113843	72
A113844	73
A113845	72
A113846	69
A113847	74
A113848	62
A113849	68
A113850	77
A113851	57
A113852	79
A113853	74
A113854	72
A113855	76
A113856	73
A113857	68
A113858	72
A113859	69
A113860	65
A113861	71
A113862	65
A113863	65
A113864	76
A113865	72
A113866	64
A113867	64
A113868	70
A113869	64
A113870	68
A113871	73
A113872	73
A113873	78
A113874	67
A113875	66
A113876	69
A113877	71
A113878	70
A113879	71
A113880	73
A113881	71
A113882	65
A113883	73
A113884	75
A113885	66
A113886	73
A113887	68
A113888	69
A113889	71
A113890	63
A113891	66
A113892	75
A113893	65
A113894	64
A113895	63
A113896	60
A113897	74
A113898	72
A113899	67
A113900	71
A113901	65
A113902	72
A113903	67
A113904	67
A113905	67
A113906	69
A113907	68
A113908	63
A113909	71
A113910	74
A113911	63
A113912	72
A113913	65
A113914	63
A113915	71
A113916	78
A113917	75
A113918	67
A113919	70
A113920	70
A113921	67
A113922	71
A113923	67
A113924	73
A113925	72
A113926	70
A113927	62
A113928	70
A113929	70
A113930	64
A113931	70
A113932	67
A113933	65
A113934	69
A113935	72
A113936	79
A113937	65
A113938	73
A113939	68
A113940	71
A113941	71
A113942	75
A113943	72
A113944	70
A113945	68
A113946	71
A113947	73
A113948	72
A113949	67
A113950	71
A113951	75
A113952	78
A113953	70
A113954	74
A113955	62
A113956	67
A113957	66
A113958	71
A113959	69
A113960	68
A113961	67
A113962	68
A113963	68
A113964	64
A113965	66
A113966	69
A113967	66
A113968	69
A113969	71
A113970	68
A113971	65
A113972	68
A113973	75
A113974	72
A113975	75
A113976	69
A113977	65
A113978	65
A113979	73
A113980	69
A113981	67
A113982	81
A113983	69
A113984	72
A113985	62
A113986	69
A113987	65
A113988	70
A113989	67
A113990	68
A113991	65
A113992	71
A113993	71
A113994	64
A113995	65
A113996	69
A113997	61
A113998	71
A113999	76
A114000	70
A114001	76
A114002	75
A114003	71
A114004	70
A114005	74
A114006	65
A114007	72
A114008	69
A114009	65
A114010	73
A114011	71
A114012	73
A114013	70
A114014	67
A114015	67
A114016	78
A114017	67
A114018	71
A114019	76
A114020	75
A114021	69
A114022	69
A114023	66
A114024	61
A114025	71
A114026	75
A114027	71
A114028	74
A114029	69
A114030	67
A114031	64
A114032	73
A114033	69
A114034	72
A114035	68
A114036	66
A114037	67
A114038	66
A114039	70
A114040	68
A114041	69
A114042	71
A114043	72
A114044	69
A114045	68
A114046	68
A114047	71
A114048	79
A114049	75
A114050	72
A114051	66
A114052	74
A114053	64
A114054	73
A114055	73
A114056	69
A114057	69
A114058	73
A114059	74
A114060	67
A114061	63
A114062	74
A114063	66
A114064	71
A114065	65
A114066	67
A114067	61
A114068	67
A114069	73
A114070	81
A114071	74
A114072	69
A114073	68
A114074	67
A114075	68
A114076	64
A114077	71
A114078	73
A114079	72
A114080	76
A114081	75
A114082	72
A114083	69
A114084	73
A114085	68
A114086	70
A114087	68
A114088	68
A114089	66
A114090	68
A114091	74
A114092	70
A114093	67
A114094	69
A114095	72
A114096	71
A114097	64
A114098	68
A114099	69
A114100	69
A114101	70
A114102	68
A114103	73
A114104	69
A114105	66
A114106	77
A114107	74
A114108	67
A114109	75
A114110	76
A114111	69
A114112	73
A114113	72
A114114	71
A114115	59
A114116	66
A114117	66
A114118	62
A114119	70
A114120	69
A114121	70
A114122	60
A114123	73
A114124	68
A114125	64
A114126	72
A114127	69
A114128	67
A114129	68
A114130	75
A114131	73
A114132	69
A114133	67
A114134	76
A114135	72
A114136	69
A114137	74
A114138	71
A114139	67
A114140	66
A114141	68
A114142	76
A114143	71
A114144	66
A114145	68
A114146	66
A114147	73
A114148	79
A114149	75
A114150	72
A114151	71
A114152	75
A114153	66
A114154	67
A114155	70
A114156	72
A114157	72
A114158	63
A114159	74
A114160	66
A114161	67
A114162	74
A114163	73
A114164	64
A114165	69
A114166	65
A114167	66
A114168	64
A114169	70
A114170	72
A114171	73
A114172	68
A114173	76
A114174	63
A114175	71
A114176	71
A114177	73
A114178	68
A114179	70
A114180	74
A114181	67
A114182	77
A114183	71
A114184	74
A114185	78
A114186	70
A114187	69
A114188	69
A114189	68
A114190	68
A114191	68
A114192	64
A114193	72
A114194	70
A114195	65
A114196	69
A114197	74
A114198	58
A114199	76
A114200	64
A114201	70
A114202	70
A114203	67
A114204	73
A114205	74
A114206	70
A114207	67
A114208	72
A114209	68
A114210	65
A114211	70
A114212	68
A114213	65
A114214	73
A114215	77
A114216	73
A114217	69
A114218	59
A114219	70
A114220	69
A114221	63
A114222	66
A114223	75
A114224	79
A114225	68
A114226	69
A114227	63
A114228	66
A114229	73
A114230	64
A114231	76
A114232	71
A114233	62
A114234	78
A114235	70
A114236	75
A114237	80
A114238	74
A114239	74
A114240	71
A114241	75
A114242	76
A114243	67
A114244	73
A114245	74
A114246	63
A114247	67
A114248	70
A114249	66
A114250	68
A114251	68
A114252	72
A114253	66
A114254	74
A114255	74
A114256	65
A114257	70
A114258	73
A114259	69
A114260	72
A114261	65
A114262	63
A114263	75
A114264	75
A114265	67
A114266	69
A114267	69
A114268	65
A114269	72
A114270	72
A114271	71
A114272	69
A114273	68
A114274	70
A114275	71
A114276	73
A114277	66
A114278	64
A114279	63
A114280	71
A114281	66
A114282	70
A114283	69
A114284	74
A114285	70
A114286	77
A114287	69
A114288	68
A114289	63
A114290	69
A114291	72
A114292	82
A114293	72
A114294	67
A114295	67
A114296	75
A114297	68
A114298	71
A114299	70
A114300	70
A114301	69
A114302	65
A114303	77
A114304	67
A114305	70
A114306	70
A114307	74
A114308	67
A114309	68
A114310	72
A114311	69
A114312	70
A114313	66
A114314	73
A114315	69
A114316	68
A114317	74
A114318	66
A114319	73
A114320	76
A114321	71
A114322	70
A114323	75
A114324	68
A114325	72
A114326	69
A114327	75
A114328	71
A114329	68
A114330	72
A114331	68
A114332	68
A114333	74
A114334	70
A114335	71
A114336	74
A114337	72
A114338	69
A114339	70
A114340	65
A114341	70
A114342	63
A114343	65
A114344	72
A114345	74
A114346	67
A114347	66
A114348	73
A114349	76
A114350	73
A114351	71
A114352	72
A114353	70
A114354	73
A114355	61
A114356	65
A114357	69
A114358	66
A114359	68
A114360	71
A114361	67
A114362	62
A114363	75
A114364	76
A114365	75
A114366	65
A114367	72
A114368	61
A114369	69
A114370	74
A114371	66
A114372	68
A114373	67
A114374	75
A114375	72
A114376	75
A114377	67
A114378	72
A114379	72
A114380	70
A114381	76
A114382	77
A114383	71
A114384	74
A114385	71
A114386	65
A114387	75
A114388	77
A114389	70
A114390	74
A114391	77
A114392	71
A114393	73
A114394	69
A114395	66
A114396	71
A114397	67
A114398	74
A114399	63
A114400	68
A114401	68
A114402	70
A114403	67
A114404	67
A114405	68
A114406	68
A114407	72
A114408	70
A114409	63
A114410	69
A114411	72
A114412	65
A114413	65
A114414	76
A114415	72
A114416	67
A114417	71
A114418	76
A114419	71
A114420	80
A114421	65
A114422	74
A114423	71
A114424	61
A114425	64
A114426	64
A114427	68
A114428	68
A114429	68
A114430	72
A114431	66
A114432	67
A114433	68
A114434	64
A114435	74
A114436	77
A114437	71
A114438	71
A114439	66
A114440	69
A114441	74
A114442	68
A114443	70
A114444	68
A114445	69
A114446	76
A114447	60
A114448	70
A114449	69
A114450	66
A114451	69
A114452	66
A114453	75
A114454	79
A114455	65
A114456	74
A114457	69
A114458	64
A114459	71
A114460	75
A114461	72
A114462	76
A114463	74
A114464	65
A114465	73
A114466	72
A114467	62
A114468	69
A114469	70
A114470	64
A114471	75
A114472	65
A114473	73
A114474	68
A114475	73
A114476	67
A114477	62
A114478	67
A114479	72
A114480	69
A114481	63
A114482	74
A114483	67
A114484	68
A114485	65
A114486	69
A114487	66
A114488	71
A114489	74
A114490	65
A114491	73
A114492	72
A114493	74
A114494	75
A114495	65
A114496	69
A114497	71
A114498	64
A114499	64
A114500	73
A114501	70
A114502	62
A114503	70
A114504	66
A114505	70
A114506	73
A114507	75
A114508	83
A114509	69
A114510	71
A114511	72
A114512	69
A114513	63
A114514	65
A114515	73
A114516	75
A114517	70
A114518	72
A114519	67
A114520	74
A114521	67
A114522	65
A114523	66
A114524	71
A114525	68
A114526	75
A114527	68
A114528	67
A114529	65
A114530	68
A114531	72
A114532	68
A114533	75
A114534	71
A114535	70
A114536	70
A114537	65
A114538	67
A114539	72
A114540	67
A114541	62
A114542	73
A114543	67
A114544	67
A114545	74
A114546	68
A114547	74
A114548	74
A114549	69
A114550	72
A114551	80
A114552	73
A114553	72
A114554	71
A114555	73
A114556	70
A114557	66
A114558	74
A114559	67
A114560	71
A114561	70
A114562	69
A114563	66
A114564	63
A114565	73
A114566	66
A114567	73
A114568	71
A114569	69
A114570	71
A114571	68
A114572	66
A114573	71
A114574	72
A114575	68
A114576	66
A114577	76
A114578	76
A114579	77
A114580	66
A114581	73
A114582	74
A114583	67
A114584	66
A114585	76
A114586	71
A114587	65
A114588	66
A114589	70
A114590	70
A114591	71
A114592	74
A114593	66
A114594	69
A114595	70
A114596	68
A114597	70
A114598	78
A114599	66
A114600	74
A114601	69
A114602	68
A114603	75
A114604	68
A114605	68
A114606	61
A114607	65
A114608	66
A114609	72
A114610	65
A114611	75
A114612	69
A114613	74
A114614	65
A114615	68
A114616	66
A114617	69
A114618	68
A114619	68
A114620	80
A114621	64
A114622	70
A114623	69
A114624	75
A114625	71
A114626	66
A114627	73
A114628	70
A114629	75
A114630	75
A114631	75
A114632	68
A114633	74
A114634	66
A114635	64
A114636	62
A114637	68
A114638	71
A114639	69
A114640	68
A114641	75
A114642	67
A114643	74
A114644	65
A114645	70
A114646	76
A114647	68
A114648	74
A114649	63
A114650	74
A114651	72
A114652	64
A114653	74
A114654	68
A114655	74
A114656	76
A114657	72
A114658	69
A114659	70
A114660	70
A114661	65
A114662	60
A114663	78
A114664	69
A114665	68
A114666	70
A114667	73
A114668	68
A114669	71
A114670	66
A114671	63
A114672	73
A114673	63
A114674	72
A114675	72
A114676	72
A114677	75
A114678	75
A114679	67
A114680	68
A114681	71
A114682	71
A114683	73
A114684	70
A114685	79
A114686	68
A114687	69
A114688	74
A114689	71
A114690	79
A114691	66
A114692	77
A114693	72
A114694	70
A114695	68
A114696	72
A114697	71
A114698	70
A114699	68
A114700	68
A114701	66
A114702	72
A114703	64
A114704	81
A114705	68
A114706	63
A114707	75
A114708	77
A114709	71
A114710	72
A114711	71
A114712	69
A114713	74
A114714	70
A114715	79
A114716	69
A114717	74
A114718	64
A114719	71
A114720	75
A114721	71
A114722	68
A114723	67
A114724	74
A114725	69
A114726	64
A114727	68
A114728	71
A114729	76
A114730	67
A114731	65
A114732	67
A114733	73
A114734	63
A114735	65
A114736	70
A114737	75
A114738	64
A114739	66
A114740	76
A114741	71
A114742	75
A114743	76
A114744	69
A114745	74
A114746	63
A114747	62
A114748	72
A114749	70
A114750	67
A114751	71
A114752	72
A114753	73
A114754	71
A114755	69
A114756	72
A114757	74
A114758	72
A114759	76
A114760	69
A114761	73
A114762	69
A114763	68
A114764	67
A114765	78
A114766	65
A114767	73
A114768	64
A114769	70
A114770	71
A114771	70
A114772	75
A114773	73
A114774	71
A114775	62
A114776	71
A114777	64
A114778	72
A114779	60
A114780	68
A114781	68
A114782	70
A114783	68
A114784	73
A114785	62
A114786	72
A114787	69
A114788	73
A114789	75
A114790	69
A114791	67
A114792	71
A114793	74
A114794	69
A114795	74
A114796	72
A114797	71
A114798	77
A114799	72
A114800	73
A114801	69
A114802	62
A114803	76
A114804	78
A114805	67
A114806	70
A114807	78
A114808	71
A114809	62
A114810	62
A114811	79
A114812	66
A114813	67
A114814	66
A114815	75
A114816	72
A114817	63
A114818	74
A114819	72
A114820	65
A114821	68
A114822	71
A114823	72
A114824	68
A114825	68
A114826	69
A114827	72
A114828	66
A114829	67
A114830	70
A114831	74
A114832	68
A114833	73
A114834	70
A114835	78
A114836	74
A114837	68
A114838	79
A114839	74
A114840	78
A114841	66
A114842	71
A114843	69
A114844	68
A114845	69
A114846	73
A114847	71
A114848	68
A114849	71
A114850	69
A114851	73
A114852	76
A114853	67
A114854	67
A114855	71
A114856	81
A114857	75
A114858	69
A114859	67
A114860	71
A114861	78
A114862	66
A114863	70
A114864	71
A114865	68
A114866	69
A114867	63
A114868	69
A114869	73
A114870	72
A114871	67
A114872	70
A114873	68
A114874	62
A114875	74
A114876	71
A114877	67
A114878	70
A114879	67
A114880	71
A114881	68
A114882	71
A114883	67
A114884	65
A114885	66
A114886	70
A114887	79
A114888	72
A114889	66
A114890	71
A114891	74
A114892	71
A114893	64
A114894	81
A114895	67
A114896	61
A114897	67
A114898	70
A114899	68
A114900	70
A114901	73
A114902	72
A114903	66
A114904	69
A114905	68
A114906	65
A114907	78
A114908	74
A114909	68
A114910	81
A114911	67
A114912	64
A114913	67
A114914	67
A114915	62
A114916	74
A114917	72
A114918	69
A114919	73
A114920	66
A114921	67
A114922	70
A114923	64
A114924	74
A114925	68
A114926	69
A114927	63
A114928	63
A114929	67
A114930	68
A114931	81
A114932	72
A114933	71
A114934	66
A114935	73
A114936	72
A114937	72
A114938	68
A114939	66
A114940	66
A114941	73
A114942	70
A114943	73
A114944	74
A114945	68
A114946	65
A114947	65
A114948	74
A114949	69
A114950	72
A114951	71
A114952	69
A114953	68
A114954	70
A114955	72
A114956	75
A114957	71
A114958	64
A114959	63
A114960	62
A114961	66
A114962	75
A114963	81
A114964	77
A114965	71
A114966	71
A114967	69
A114968	67
A114969	71
A114970	67
A114971	68
A114972	74
A114973	72
A114974	76
A114975	67
A114976	64
A114977	68
A114978	69
A114979	72
A114980	67
A114981	69
A114982	69
A114983	69
A114984	70
A114985	71
A114986	68
A114987	76
A114988	70
A114989	66
A114990	73
A114991	75
A114992	71
A114993	70
A114994	68
A114995	71
A114996	68
A114997	68
A114998	70
A114999	74
A115000	65
A115001	72
A115002	72
A115003	66
A115004	67
A115005	74
A115006	69
A115007	70
A115008	76
A115009	68
A115010	61
A115011	68
A115012	70
A115013	68
A115014	65
A115015	71
A115016	66
A115017	62
A115018	67
A115019	79
A115020	63
A115021	65
A115022	72
A115023	77
A115024	74
A115025	63
A115026	75
A115027	78
A115028	69
A115029	68
A115030	69
A115031	68
A115032	73
A115033	72
A115034	68
A115035	72
A115036	69
A115037	72
A115038	74
A115039	66
A115040	69
A115041	75
A115042	69
A115043	74
A115044	66
A115045	72
A115046	67
A115047	70
A115048	69
A115049	72
A115050	70
A115051	62
A115052	75
A115053	66
A115054	74
A115055	64
A115056	71
A115057	71
A115058	75
A115059	67
A115060	62
A115061	73
A115062	75
A115063	71
A115064	69
A115065	74
A115066	72
A115067	62
A115068	74
A115069	68
A115070	72
A115071	75
A115072	69
A115073	68
A115074	72
A115075	74
A115076	69
A115077	66
A115078	72
A115079	63
A115080	64
A115081	69
A115082	70
A115083	64
A115084	71
A115085	73
A115086	67
A115087	68
A115088	74
A115089	68
A115090	73
A115091	68
A115092	68
A115093	71
A115094	72
A115095	74
A115096	70
A115097	70
A115098	71
A115099	71
A115100	72
A115101	70
A115102	69
A115103	68
A115104	68
A115105	71
A115106	68
A115107	70
A115108	68
A115109	69
A115110	64
A115111	73
A115112	71
A115113	78
A115114	74
A115115	72
A115116	66
A115117	65
A115118	76
A115119	69
A115120	68
A115121	72
A115122	69
A115123	70
A115124	68
A115125	71
A115126	71
A115127	66
A115128	59
A115129	72
A115130	78
A115131	69
A115132	72
A115133	68
A115134	64
A115135	69
A115136	71
A115137	66
A115138	78
A115139	73
A115140	70
A115141	77
A115142	70
A115143	64
A115144	72
A115145	73
A115146	66
A115147	66
A115148	67
A115149	71
A115150	68
A115151	76
A115152	80
A115153	73
A115154	71
A115155	71
A115156	67
A115157	74
A115158	74
A115159	75
A115160	68
A115161	67
A115162	77
A115163	67
A115164	76
A115165	77
A115166	71
A115167	71
A115168	69
A115169	69
A115170	67
A115171	74
A115172	72
A115173	69
A115174	70
A115175	66
A115176	69
A115177	70
A115178	67
A115179	63
A115180	68
A115181	64
A115182	67
A115183	67
A115184	68
A115185	72
A115186	73
A115187	72
A115188	70
A115189	63
A115190	73
A115191	71
A115192	66
A115193	64
A115194	66
A115195	79
A115196	72
A115197	71
A115198	79
A115199	67
A115200	66
A115201	75
A115202	66
A115203	69
A115204	68
A115205	69
A115206	71
A115207	74
A115208	73
A115209	67
A115210	70
A115211	70
A115212	73
A115213	67
A115214	69
A115215	67
A115216	72
A115217	68
A115218	65
A115219	70
A115220	71
A115221	66
A115222	66
A115223	68
A115224	65
A115225	70
A115226	65
A115227	66
A115228	71
A115229	68
A115230	65
A115231	62
A115232	71
A115233	68
A115234	66
A115235	62
A115236	72
A115237	74
A115238	73
A115239	66
A115240	69
A115241	73
A115242	67
A115243	67
A115244	68
A115245	72
A115246	68
A115247	70
A115248	67
A115249	59
A115250	77
A115251	67
A115252	72
A115253	74
A115254	70
A115255	74
A115256	74
A115257	72
A115258	77
A115259	71
A115260	66
A115261	73
A115262	66
A115263	67
A115264	72
A115265	71
A115266	72
A115267	72
A115268	72
A115269	71
A115270	66
A115271	64
A115272	73
A115273	78
A115274	68
A115275	73
A115276	58
A115277	68
A115278	68
A115279	68
A115280	68
A115281	72
A115282	71
A115283	77
A115284	71
A115285	71
A115286	67
A115287	69
A115288	73
A115289	68
A115290	68
A115291	69
A115292	68
A115293	80
A115294	67
A115295	79
A115296	77
A115297	73
A115298	65
A115299	69
A115300	69
A115301	64
A115302	65
A115303	70
A115304	75
A115305	73
A115306	71
A115307	69
A115308	74
A115309	68
A115310	66
A115311	77
A115312	67
A115313	79
A115314	64
A115315	71
A115316	67
A115317	66
A115318	65
A115319	64
A115320	73
A115321	67
A115322	70
A115323	72
A115324	70
A115325	73
A115326	74
A115327	63
A115328	70
A115329	73
A115330	67
A115331	74
A115332	69
A115333	68
A115334	77
A115335	68
A115336	69
A115337	71
A115338	69
A115339	66
A115340	75
A115341	70
A115342	67
A115343	68
A115344	73
A115345	63
A115346	65
A115347	71
A115348	71
A115349	78
A115350	71
A115351	68
A115352	69
A115353	73
A115354	69
A115355	74
A115356	65
A115357	74
A115358	74
A115359	64
A115360	69
A115361	74
A115362	69
A115363	65
A115364	76
A115365	74
A115366	63
A115367	65
A115368	74
A115369	70
A115370	78
A115371	72
A115372	66
A115373	72
A115374	69
A115375	68
A115376	73
A115377	68
A115378	72
A115379	79
A115380	63
A115381	67
A115382	67
A115383	67
A115384	77
A115385	75
A115386	69
A115387	81
A115388	72
A115389	60
A115390	68
A115391	72
A115392	68
A115393	75
A115394	69
A115395	75
A115396	68
A115397	66
A115398	68
A115399	75
A115400	69
A115401	65
A115402	69
A115403	69
A115404	74
A115405	73
A115406	74
A115407	74
A115408	74
A115409	67
A115410	72
A115411	66
A115412	74
A115413	71
A115414	67
A115415	72
A115416	74
A115417	72
A115418	71
A115419	69
A115420	78
A115421	73
A115422	72
A115423	71
A115424	64
A115425	72
A115426	73
A115427	66
A115428	66
A115429	63
A115430	69
A115431	77
A115432	80
A115433	69
A115434	66
A115435	69
A115436	76
A115437	73
A115438	68
A115439	68
A115440	80
A115441	70
A115442	71
A115443	70
A115444	77
A115445	71
A115446	72
A115447	72
A115448	60
A115449	71
A115450	65
A115451	70
A115452	71
A115453	69
A115454	74
A115455	66
A115456	74
A115457	68
A115458	72
A115459	73
A115460	69
A115461	71
A115462	80
A115463	72
A115464	66
A115465	69
A115466	67
A115467	68
A115468	73
A115469	70
A115470	75
A115471	66
A115472	69
A115473	66
A115474	66
A115475	71
A115476	72
A115477	68
A115478	67
A115479	71
A115480	64
A115481	72
A115482	69
A115483	72
A115484	81
A115485	67
A115486	67
A115487	77
A115488	65
A115489	68
A115490	68
A115491	64
A115492	67
A115493	68
A115494	69
A115495	73
A115496	62
A115497	68
A115498	71
A115499	65
A115500	71
A115501	64
A115502	74
A115503	71
A115504	60
A115505	71
A115506	74
A115507	66
A115508	70
A115509	65
A115510	71
A115511	70
A115512	77
A115513	69
A115514	75
A115515	70
A115516	70
A115517	75
A115518	75
A115519	69
A115520	74
A115521	72
A115522	71
A115523	70
A115524	73
A115525	76
A115526	71
A115527	64
A115528	74
A115529	68
A115530	68
A115531	71
A115532	71
A115533	70
A115534	70
A115535	68
A115536	83
A115537	70
A115538	69
A115539	59
A115540	75
A115541	73
A115542	69
A115543	68
A115544	73
A115545	71
A115546	62
A115547	69
A115548	68
A115549	74
A115550	70
A115551	71
A115552	74
A115553	76
A115554	73
A115555	80
A115556	78
A115557	61
A115558	61
A115559	69
A115560	69
A115561	70
A115562	65
A115563	69
A115564	69
A115565	70
A115566	74
A115567	72
A115568	69
A115569	73
A115570	66
A115571	68
A115572	71
A115573	64
A115574	69
A115575	66
A115576	69
A115577	63
A115578	71
A115579	66
A115580	70
A115581	63
A115582	69
A115583	71
A115584	63
A115585	66
A115586	68
A115587	69
A115588	76
A115589	79
A115590	69
A115591	75
A115592	64
A115593	63
A115594	73
A115595	70
A115596	77
A115597	68
A115598	68
A115599	67
A115600	80
A115601	67
A115602	68
A115603	72
A115604	74
A115605	70
A115606	69
A115607	73
A115608	73
A115609	78
A115610	60
A115611	65
A115612	64
A115613	75
A115614	77
A115615	72
A115616	68
A115617	65
A115618	65
A115619	72
A115620	69
A115621	72
A115622	70
A115623	76
A115624	79
A115625	76
A115626	67
A115627	66
A115628	70
A115629	73
A115630	73
A115631	76
A115632	62
A115633	70
A115634	72
A115635	67
A115636	74
A115637	66
A115638	65
A115639	71
A115640	65
A115641	68
A115642	74
A115643	68
A115644	76
A115645	70
A115646	66
A115647	73
A115648	74
A115649	69
A115650	68
A115651	65
A115652	72
A115653	72
A115654	72
A115655	67
A115656	71
A115657	72
A115658	65
A115659	75
A115660	66
A115661	65
A115662	68
A115663	74
A115664	68
A115665	67
A115666	72
A115667	68
A115668	73
A115669	70
A115670	80
A115671	72
A115672	70
A115673	73
A115674	64
A115675	66
A115676	74
A115677	69
A115678	74
A115679	68
A115680	75
A115681	67
A115682	71
A115683	68
A115684	71
A115685	68
A115686	74
A115687	72
A115688	66
A115689	75
A115690	71
A115691	72
A115692	75
A115693	76
A115694	68
A115695	71
A115696	77
A115697	66
A115698	72
A115699	71
A115700	71
A115701	73
A115702	69
A115703	76
A115704	71
A115705	71
A115706	75
A115707	67
A115708	70
A115709	79
A115710	77
A115711	69
A115712	66
A115713	68
A115714	65
A115715	65
A115716	73
A115717	69
A115718	66
A115719	67
A115720	79
A115721	69
A115722	71
A115723	73
A115724	69
A115725	73
A115726	61
A115727	72
A115728	73
A115729	68
A115730	75
A115731	78
A115732	76
A115733	69
A115734	69
A115735	71
A115736	67
A115737	76
A115738	64
A115739	71
A115740	61
A115741	71
A115742	74
A115743	70
A115744	68
A115745	75
A115746	71
A115747	76
A115748	70
A115749	58
A115750	68
A115751	70
A115752	67
A115753	67
A115754	68
A115755	65
A115756	69
A115757	69
A115758	69
A115759	68
A115760	71
A115761	66
A115762	68
A115763	67
A115764	72
A115765	65
A115766	74
A115767	66
A115768	74
A115769	62
A115770	70
A115771	69
A115772	65
A115773	67
A115774	75
A115775	75
A115776	72
A115777	71
A115778	71
A115779	59
A115780	71
A115781	67
A115782	69
A115783	67
A115784	70
A115785	68
A115786	64
A115787	69
A115788	72
A115789	74
A115790	74
A115791	70
A115792	69
A115793	67
A115794	70
A115795	75
A115796	74
A115797	70
A115798	64
A115799	74
A115800	73
A115801	70
A115802	69
A115803	64
A115804	67
A115805	70
A115806	66
A115807	70
A115808	70
A115809	79
A115810	74
A115811	68
A115812	68
A115813	66
A115814	73
A115815	69
A115816	66
A115817	74
A115818	78
A115819	64
A115820	71
A115821	67
A115822	66
A115823	73
A115824	66
A115825	69
A115826	72
A115827	67
A115828	68
A115829	68
A115830	68
A115831	74
A115832	65
A115833	71
A115834	68
A115835	63
A115836	71
A115837	68
A115838	67
A115839	69
A115840	73
A115841	73
A115842	75
A115843	74
A115844	73
A115845	70
A115846	68
A115847	66
A115848	72
A115849	67
A115850	62
A115851	78
A115852	66
A115853	77
A115854	69
A115855	68
A115856	75
A115857	72
A115858	75
A115859	77
A115860	67
A115861	67
A115862	70
A115863	68
A115864	77
A115865	66
A115866	75
A115867	71
A115868	67
A115869	76
A115870	66
A115871	67
A115872	67
A115873	67
A115874	71
A115875	66
A115876	65
A115877	76
A115878	68
A115879	74
A115880	72
A115881	65
A115882	72
A115883	72
A115884	69
A115885	72
A115886	70
A115887	68
A115888	64
A115889	64
A115890	66
A115891	64
A115892	72
A115893	65
A115894	71
A115895	71
A115896	62
A115897	72
A115898	70
A115899	62
A115900	72
A115901	76
A115902	69
A115903	66
A115904	64
A115905	73
A115906	70
A115907	73
A115908	68
A115909	67
A115910	68
A115911	76
A115912	66
A115913	65
A115914	71
A115915	72
A115916	70
A115917	66
A115918	60
A115919	73
A115920	78
A115921	64
A115922	65
A115923	66
A115924	75
A115925	71
A115926	69
A115927	77
A115928	67
A115929	74
A115930	72
A115931	70
A115932	66
A115933	69
A115934	69
A115935	77
A115936	65
A115937	64
A115938	65
A115939	67
A115940	68
A115941	72
A115942	79
A115943	75
A115944	63
A115945	70
A115946	72
A115947	66
A115948	68
A115949	72
A115950	65
A115951	69
A115952	72
A115953	73
A115954	74
A115955	78
A115956	72
A115957	71
A115958	77
A115959	71
A115960	70
A115961	68
A115962	73
A115963	70
A115964	65
A115965	68
A115966	72
A115967	67
A115968	75
A115969	76
A115970	71
A115971	68
A115972	68
A115973	74
A115974	75
A115975	74
A115976	70
A115977	71
A115978	77
A115979	68
A115980	67
A115981	74
A115982	75
A115983	74
A115984	67
A115985	69
A115986	73
A115987	68
A115988	70
A115989	72
A115990	69
A115991	66
A115992	69
A115993	72
A115994	70
A115995	70
A115996	67
A115997	73
A115998	77
A115999	67
A116000	66
A116001	74
A116002	68
A116003	72
A116004	67
A116005	66
A116006	68
A116007	66
A116008	74
A116009	73
A116010	69
A116011	74
A116012	75
A116013	75
A116014	69
A116015	66
A116016	62
A116017	70
A116018	67
A116019	67
A116020	72
A116021	75
A116022	69
A116023	68
A116024	73
A116025	68
A116026	74
A116027	66
A116028	70
A116029	71
A116030	74
A116031	77
A116032	66
A116033	66
A116034	71
A116035	71
A116036	67
A116037	70
A116038	66
A116039	68
A116040	70
A116041	77
A116042	67
A116043	67
A116044	74
A116045	73
A116046	69
A116047	70
A116048	70
A116049	64
A116050	75
A116051	69
A116052	70
A116053	75
A116054	69
A116055	66
A116056	69
A116057	68
A116058	71
A116059	70
A116060	76
A116061	66
A116062	65
A116063	77
A116064	70
A116065	70
A116066	70
A116067	68
A116068	65
A116069	72
A116070	75
A116071	77
A116072	73
A116073	70
A116074	70
A116075	78
A116076	75
A116077	74
A116078	80
A116079	69
A116080	66
A116081	66
A116082	71
A116083	72
A116084	69
A116085	71
A116086	72
A116087	63
A116088	73
A116089	64
A116090	67
A116091	63
A116092	76
A116093	69
A116094	59
A116095	71
A116096	77
A116097	70
A116098	68
A116099	69
A116100	68
A116101	70
A116102	73
A116103	73
A116104	67
A116105	66
A116106	70
A116107	67
A116108	79
A116109	65
A116110	74
A116111	74
A116112	66
A116113	75
A116114	74
A116115	73
A116116	62
A116117	66
A116118	70
A116119	59
A116120	74
A116121	78
A116122	69
A116123	75
A116124	69
A116125	69
A116126	69
A116127	62
A116128	63
A116129	74
A116130	70
A116131	69
A116132	61
A116133	73
A116134	73
A116135	70
A116136	68
A116137	69
A116138	65
A116139	77
A116140	70
A116141	70
A116142	60
A116143	70
